record_id,date,ceo_id,first_name,last_name,date_of_birth,total_revenue,total_expenses,state,postal_codes,compani_name,industry,email
1227,2018-03-31,1035,Natalie,Dunn,1982-10-06,498.91,200.0,Texas,14495,"Rogers, Anderson and Peterson",Retail,natalie.dunn@Rogers.io
224,2018-08-31,1007,Christopher,Nguyen,1967-06-18,501.09,194.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
804,2018-12-31,1023,Kenneth,Buckley,1965-02-25,498.46,204.0,Florida,12375,Stafford-Miller,Oil and Gas,kenneth.buckley@Stafford.com
92,2019-08-31,1003,Brenda,Young,1961-08-14,501.85,204.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
1408,2018-04-30,1040,Sara,Ellis,1976-08-19,514.52,214.0,Florida,93757,Riley-Warren,Retail,sara.ellis@Riley.net
1698,2018-06-30,1048,Tyler,Kelley,1982-09-23,515.5,211.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
616,2018-04-30,1018,Jessica,White,1957-10-05,490.85,198.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
286,2020-10-31,1008,Christopher,Perez,1960-11-07,502.11,199.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
1205,2019-05-31,1034,Michele,Rice,1981-06-02,497.86,197.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
1016,2018-08-31,1029,Melissa,Kelley,1982-09-22,497.62,195.0,Florida,14491,"Jones, George and Obrien",Retail,melissa.kelley@Jones.net
1485,2018-09-30,1042,Tammy,Fowler,1988-12-09,497.48,206.0,Florida,95239,"Rodriguez, Figueroa and Sanchez",Financial,tammy.fowler@Rodriguez.net
1143,2020-03-31,1032,Michael,Jones,1950-09-11,505.05,204.0,Florida,10635,House and Sons,Oil and Gas,michael.jones@House.com
54,2019-06-30,1002,Ashley,Blanchard,1949-04-10,496.51,199.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
992,2019-08-31,1028,Mary,Rodriguez,1953-02-10,498.8,190.0,Texas,10926,Newton PLC,Education,mary.rodriguez@Newton.edu
1555,2018-07-31,1044,Theresa,Ortiz,1973-03-24,496.81,206.0,Pennsylvania,93347,Meyer-Miles,Financial,theresa.ortiz@Meyer.net
306,2019-06-30,1009,Darrell,Ford,1976-12-07,516.23,200.0,Pennsylvania,13793,Austin-Adams,Education,darrell.ford@Austin.edu
1174,2019-10-31,1033,Michael,Hudson,1984-03-27,512.94,198.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
1615,2020-07-31,1045,Tiffany,Nelson,1963-12-05,488.31,203.0,Florida,92228,Butler-Scott,Education,tiffany.nelson@Butler.edu
860,2020-08-31,1024,Kimberly,Joseph,1993-11-25,496.51,204.0,California,13137,"Reyes, Aguilar and Robinson",Education,kimberly.joseph@Reyes.edu
298,2018-10-31,1009,Darrell,Ford,1976-12-07,507.85,197.0,Pennsylvania,13793,Austin-Adams,Education,darrell.ford@Austin.edu
573,2020-09-30,1016,James,Ward,1970-01-10,503.72,202.0,Texas,12962,Harrison-Mitchell,Retail,james.ward@Harrison.net
1075,2020-07-31,1030,Melissa,Ryan,1982-02-09,515.62,190.0,Pennsylvania,14417,"Morton, Carr and Howell",Oil and Gas,melissa.ryan@Morton.com
108,2020-12-31,1003,Brenda,Young,1961-08-14,490.46,203.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
549,2018-09-30,1016,James,Ward,1970-01-10,513.1,199.0,Texas,12962,Harrison-Mitchell,Retail,james.ward@Harrison.net
66,2020-06-30,1002,Ashley,Blanchard,1949-04-10,499.24,200.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
342,2019-06-30,1010,David,Duncan,1984-04-23,512.79,200.0,Texas,14681,"Johnson, Olson and Smith",Education,david.duncan@Johnson.edu
1186,2020-10-31,1033,Michael,Hudson,1984-03-27,503.21,197.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
981,2018-09-30,1028,Mary,Rodriguez,1953-02-10,505.8,199.0,Texas,10926,Newton PLC,Education,mary.rodriguez@Newton.edu
57,2019-09-30,1002,Ashley,Blanchard,1949-04-10,508.39,196.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
168,2019-12-31,1005,Brittany,Dean,1987-10-25,502.14,203.0,Florida,12093,"Scott, Howard and Vaughn",IT,brittany.dean@Scott.io
828,2020-12-31,1023,Kenneth,Buckley,1965-02-25,504.58,210.0,Florida,12375,Stafford-Miller,Oil and Gas,kenneth.buckley@Stafford.com
865,2018-01-31,1025,Kristin,Bennett,1971-01-29,494.78,203.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
265,2019-01-31,1008,Christopher,Perez,1960-11-07,501.34,197.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
533,2020-05-31,1015,Jacqueline,Sanford,1959-08-25,497.48,196.0,New Yoke,11712,Smith Ltd,Retail,jacqueline.sanford@Smith.net
575,2020-11-30,1016,James,Ward,1970-01-10,501.42,208.0,Texas,12962,Harrison-Mitchell,Retail,james.ward@Harrison.net
1472,2020-08-31,1041,Sarah,James,1971-05-10,505.19,195.0,New Yoke,93122,Cook-Riddle,Oil and Gas,sarah.james@Cook.net
9,2018-09-30,1001,Alexandra,Taylor,1954-07-27,503.19,193.0,Florida,32554,Carroll Inc,Financial,alexandra.taylor@Carroll.net
1154,2018-02-28,1033,Michael,Hudson,1984-03-27,517.63,195.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
615,2018-03-31,1018,Jessica,White,1957-10-05,480.55,205.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
1538,2020-02-29,1043,Taylor,Johnson,1948-01-19,500.76,187.0,Pennsylvania,90316,Mitchell and Sons,IT,taylor.johnson@Mitchell.com
1333,2018-01-31,1038,Ricky,Fowler,1988-12-10,509.96,200.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
661,2019-01-31,1019,Joel,Byrd,1991-07-04,498.94,207.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
305,2019-05-31,1009,Darrell,Ford,1976-12-07,497.21,201.0,Pennsylvania,13793,Austin-Adams,Education,darrell.ford@Austin.edu
1599,2019-03-31,1045,Tiffany,Nelson,1963-12-05,513.15,209.0,Florida,92228,Butler-Scott,Education,tiffany.nelson@Butler.edu
242,2020-02-29,1007,Christopher,Nguyen,1967-06-18,496.89,186.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
4,2018-04-30,1001,Alexandra,Taylor,1954-07-27,489.27,211.0,Florida,32554,Carroll Inc,Financial,alexandra.taylor@Carroll.net
1246,2019-10-31,1035,Natalie,Dunn,1982-10-06,507.68,190.0,Texas,14495,"Rogers, Anderson and Peterson",Retail,natalie.dunn@Rogers.io
1354,2019-10-31,1038,Ricky,Fowler,1988-12-10,503.84,209.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
876,2018-12-31,1025,Kristin,Bennett,1971-01-29,506.5,210.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
651,2018-03-31,1019,Joel,Byrd,1991-07-04,514.24,204.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
1458,2019-06-30,1041,Sarah,James,1971-05-10,485.0,202.0,New Yoke,93122,Cook-Riddle,Oil and Gas,sarah.james@Cook.net
1476,2020-12-31,1041,Sarah,James,1971-05-10,499.18,195.0,New Yoke,93122,Cook-Riddle,Oil and Gas,sarah.james@Cook.net
1641,2019-09-30,1046,Tim,Beasley,1950-08-16,505.9,214.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
1768,2018-04-30,1050,Vincent,Jimenez,1979-04-14,490.97,199.0,New Yoke,94076,Foley-Diaz,Oil and Gas,vincent.jimenez@Foley.com
530,2020-02-29,1015,Jacqueline,Sanford,1959-08-25,514.09,196.0,New Yoke,11712,Smith Ltd,Retail,jacqueline.sanford@Smith.net
829,2018-01-31,1024,Kimberly,Joseph,1993-11-25,499.82,202.0,California,13137,"Reyes, Aguilar and Robinson",Education,kimberly.joseph@Reyes.edu
634,2019-10-31,1018,Jessica,White,1957-10-05,497.71,188.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
249,2020-09-30,1007,Christopher,Nguyen,1967-06-18,518.11,204.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
1300,2018-04-30,1037,Renee,Fleming,1991-11-02,479.67,195.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
985,2019-01-31,1028,Mary,Rodriguez,1953-02-10,498.17,196.0,Texas,10926,Newton PLC,Education,mary.rodriguez@Newton.edu
766,2018-10-31,1022,Karen,Mullen,1954-12-23,481.19,200.0,Pennsylvania,11150,Sanchez PLC,Oil and Gas,karen.mullen@Sanchez.com
1769,2018-05-31,1050,Vincent,Jimenez,1979-04-14,486.23,195.0,New Yoke,94076,Foley-Diaz,Oil and Gas,vincent.jimenez@Foley.com
1493,2019-05-31,1042,Tammy,Fowler,1988-12-09,498.12,218.0,Florida,95239,"Rodriguez, Figueroa and Sanchez",Financial,tammy.fowler@Rodriguez.net
674,2020-02-29,1019,Joel,Byrd,1991-07-04,508.6,203.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
1725,2020-09-30,1048,Tyler,Kelley,1982-09-23,495.75,214.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
367,2018-07-31,1011,David,Chavez,1976-03-17,505.15,207.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
1402,2020-10-31,1039,Samantha,Clark,1959-09-15,512.24,191.0,Texas,91720,Green Inc,Retail,samantha.clark@Green.net
1677,2019-09-30,1047,Tonya,Bell,1969-05-15,523.84,200.0,New Yoke,92883,Brown-Spencer,IT,tonya.bell@Brown.com
897,2020-09-30,1025,Kristin,Bennett,1971-01-29,490.39,198.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
1278,2019-06-30,1036,Rachel,Murphy,1967-10-17,511.56,198.0,California,12693,Brown-Smith,Education,rachel.murphy@Brown.edu
1338,2018-06-30,1038,Ricky,Fowler,1988-12-10,499.27,210.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
642,2020-06-30,1018,Jessica,White,1957-10-05,510.71,183.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
1778,2019-02-28,1050,Vincent,Jimenez,1979-04-14,497.34,210.0,New Yoke,94076,Foley-Diaz,Oil and Gas,vincent.jimenez@Foley.com
401,2018-05-31,1012,David,Wells,1977-09-20,486.93,194.0,Florida,13888,Adams-Rice,IT,david.wells@Adams.net
1221,2020-09-30,1034,Michele,Rice,1981-06-02,496.03,196.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
1567,2019-07-31,1044,Theresa,Ortiz,1973-03-24,485.66,196.0,Pennsylvania,93347,Meyer-Miles,Financial,theresa.ortiz@Meyer.net
141,2020-09-30,1004,Brian,Young,1961-06-28,498.13,190.0,California,11934,Turner Ltd,Education,brian.young@Turner.edu
842,2019-02-28,1024,Kimberly,Joseph,1993-11-25,506.75,206.0,California,13137,"Reyes, Aguilar and Robinson",Education,kimberly.joseph@Reyes.edu
373,2019-01-31,1011,David,Chavez,1976-03-17,508.53,208.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
464,2020-08-31,1013,Fred,Green,1963-01-19,506.09,190.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
986,2019-02-28,1028,Mary,Rodriguez,1953-02-10,497.79,197.0,Texas,10926,Newton PLC,Education,mary.rodriguez@Newton.edu
662,2019-02-28,1019,Joel,Byrd,1991-07-04,472.09,206.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
529,2020-01-31,1015,Jacqueline,Sanford,1959-08-25,506.37,204.0,New Yoke,11712,Smith Ltd,Retail,jacqueline.sanford@Smith.net
1655,2020-11-30,1046,Tim,Beasley,1950-08-16,495.51,200.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
968,2020-08-31,1027,Mary,Wong,1989-07-22,493.45,196.0,Florida,13932,"Castillo, Ramirez and Mitchell",Oil and Gas,mary.wong@Castillo.net
1482,2018-06-30,1042,Tammy,Fowler,1988-12-09,495.7,194.0,Florida,95239,"Rodriguez, Figueroa and Sanchez",Financial,tammy.fowler@Rodriguez.net
1165,2019-01-31,1033,Michael,Hudson,1984-03-27,508.58,205.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
283,2020-07-31,1008,Christopher,Perez,1960-11-07,500.95,186.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
390,2020-06-30,1011,David,Chavez,1976-03-17,494.67,203.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
1445,2018-05-31,1041,Sarah,James,1971-05-10,491.2,215.0,New Yoke,93122,Cook-Riddle,Oil and Gas,sarah.james@Cook.net
1643,2019-11-30,1046,Tim,Beasley,1950-08-16,490.48,197.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
1,2018-01-31,1001,Alexandra,Taylor,1954-07-27,516.24,197.0,Florida,32554,Carroll Inc,Financial,alexandra.taylor@Carroll.net
1072,2020-04-30,1030,Melissa,Ryan,1982-02-09,504.84,196.0,Pennsylvania,14417,"Morton, Carr and Howell",Oil and Gas,melissa.ryan@Morton.com
652,2018-04-30,1019,Joel,Byrd,1991-07-04,509.04,198.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
466,2020-10-31,1013,Fred,Green,1963-01-19,498.92,196.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
656,2018-08-31,1019,Joel,Byrd,1991-07-04,497.34,211.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
116,2018-08-31,1004,Brian,Young,1961-06-28,486.88,196.0,California,11934,Turner Ltd,Education,brian.young@Turner.edu
826,2020-10-31,1023,Kenneth,Buckley,1965-02-25,499.23,191.0,Florida,12375,Stafford-Miller,Oil and Gas,kenneth.buckley@Stafford.com
202,2019-10-31,1006,Chad,Leon,1984-06-22,508.24,197.0,California,14701,"Short, Washington and Green",Education,chad.leon@Short.edu
31,2020-07-31,1001,Alexandra,Taylor,1954-07-27,493.08,198.0,Florida,32554,Carroll Inc,Financial,alexandra.taylor@Carroll.net
444,2018-12-31,1013,Fred,Green,1963-01-19,513.5,204.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
1040,2020-08-31,1029,Melissa,Kelley,1982-09-22,501.46,209.0,Florida,14491,"Jones, George and Obrien",Retail,melissa.kelley@Jones.net
1084,2018-04-30,1031,Melissa,Smith,1946-04-06,500.58,205.0,California,10101,Harrison Group,Education,melissa.smith@Harrison.edu
1247,2019-11-30,1035,Natalie,Dunn,1982-10-06,487.31,194.0,Texas,14495,"Rogers, Anderson and Peterson",Retail,natalie.dunn@Rogers.io
294,2018-06-30,1009,Darrell,Ford,1976-12-07,493.19,193.0,Pennsylvania,13793,Austin-Adams,Education,darrell.ford@Austin.edu
1320,2019-12-31,1037,Renee,Fleming,1991-11-02,495.23,202.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
1478,2018-02-28,1042,Tammy,Fowler,1988-12-09,506.86,196.0,Florida,95239,"Rodriguez, Figueroa and Sanchez",Financial,tammy.fowler@Rodriguez.net
1325,2020-05-31,1037,Renee,Fleming,1991-11-02,513.94,207.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
527,2019-11-30,1015,Jacqueline,Sanford,1959-08-25,513.06,213.0,New Yoke,11712,Smith Ltd,Retail,jacqueline.sanford@Smith.net
731,2018-11-30,1021,Joseph,Martin,1956-08-25,509.66,204.0,Texas,11352,Butler Group,Retail,joseph.martin@Butler.com
1695,2018-03-31,1048,Tyler,Kelley,1982-09-23,495.37,196.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
1076,2020-08-31,1030,Melissa,Ryan,1982-02-09,491.29,215.0,Pennsylvania,14417,"Morton, Carr and Howell",Oil and Gas,melissa.ryan@Morton.com
601,2020-01-31,1017,Jesse,Boyd,1980-12-11,489.27,204.0,,14277,"Perry, Turner and Diaz",Education,jesse.boyd@Perry.edu
1720,2020-04-30,1048,Tyler,Kelley,1982-09-23,482.36,206.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
996,2019-12-31,1028,Mary,Rodriguez,1953-02-10,498.84,201.0,Texas,10926,Newton PLC,Education,mary.rodriguez@Newton.edu
40,2018-04-30,1002,Ashley,Blanchard,1949-04-10,507.42,204.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
1650,2020-06-30,1046,Tim,Beasley,1950-08-16,507.59,196.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
1434,2020-06-30,1040,Sara,Ellis,1976-08-19,502.39,215.0,Florida,93757,Riley-Warren,Retail,sara.ellis@Riley.net
663,2019-03-31,1019,Joel,Byrd,1991-07-04,495.44,196.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
81,2018-09-30,1003,Brenda,Young,1961-08-14,497.78,199.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
1085,2018-05-31,1031,Melissa,Smith,1946-04-06,516.32,199.0,California,10101,Harrison Group,Education,melissa.smith@Harrison.edu
102,2020-06-30,1003,Brenda,Young,1961-08-14,512.25,203.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
817,2020-01-31,1023,Kenneth,Buckley,1965-02-25,511.53,192.0,Florida,12375,Stafford-Miller,Oil and Gas,kenneth.buckley@Stafford.com
448,2019-04-30,1013,Fred,Green,1963-01-19,510.01,192.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
1391,2019-11-30,1039,Samantha,Clark,1959-09-15,488.4,204.0,Texas,91720,Green Inc,Retail,samantha.clark@Green.net
1514,2018-02-28,1043,Taylor,Johnson,1948-01-19,500.47,200.0,Pennsylvania,90316,Mitchell and Sons,IT,taylor.johnson@Mitchell.com
621,2018-09-30,1018,Jessica,White,1957-10-05,503.93,185.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
336,2018-12-31,1010,David,Duncan,1984-04-23,493.82,197.0,Texas,14681,"Johnson, Olson and Smith",Education,david.duncan@Johnson.edu
1259,2020-11-30,1035,Natalie,Dunn,1982-10-06,496.52,204.0,Texas,14495,"Rogers, Anderson and Peterson",Retail,natalie.dunn@Rogers.io
1267,2018-07-31,1036,Rachel,Murphy,1967-10-17,508.16,189.0,California,12693,Brown-Smith,Education,rachel.murphy@Brown.edu
1254,2020-06-30,1035,Natalie,Dunn,1982-10-06,494.22,195.0,Texas,14495,"Rogers, Anderson and Peterson",Retail,natalie.dunn@Rogers.io
1726,2020-10-31,1048,Tyler,Kelley,1982-09-23,516.58,203.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
1367,2020-11-30,1038,Ricky,Fowler,1988-12-10,499.81,209.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
1264,2018-04-30,1036,Rachel,Murphy,1967-10-17,504.41,205.0,California,12693,Brown-Smith,Education,rachel.murphy@Brown.edu
434,2018-02-28,1013,Fred,Green,1963-01-19,498.97,205.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
1120,2018-04-30,1032,Michael,Jones,1950-09-11,517.98,214.0,Florida,10635,House and Sons,Oil and Gas,michael.jones@House.com
1230,2018-06-30,1035,Natalie,Dunn,1982-10-06,529.17,194.0,Texas,14495,"Rogers, Anderson and Peterson",Retail,natalie.dunn@Rogers.io
1309,2019-01-31,1037,Renee,Fleming,1991-11-02,486.17,203.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
923,2019-11-30,1026,Marcus,Burgess,1996-04-12,513.8,188.0,New Yoke,11661,"Knox, Keller and Reynolds",Financial,marcus.burgess@Knox.com
633,2019-09-30,1018,Jessica,White,1957-10-05,499.61,210.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
1761,2020-09-30,1049,Tyler,Jones,1949-12-23,508.73,203.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
284,2020-08-31,1008,Christopher,Perez,1960-11-07,509.21,202.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
304,2019-04-30,1009,Darrell,Ford,1976-12-07,491.19,195.0,Pennsylvania,13793,Austin-Adams,Education,darrell.ford@Austin.edu
1104,2019-12-31,1031,Melissa,Smith,1946-04-06,486.6,197.0,California,10101,Harrison Group,Education,melissa.smith@Harrison.edu
1426,2019-10-31,1040,Sara,Ellis,1976-08-19,503.21,213.0,Florida,93757,Riley-Warren,Retail,sara.ellis@Riley.net
744,2019-12-31,1021,Joseph,Martin,1956-08-25,493.88,193.0,Texas,11352,Butler Group,Retail,joseph.martin@Butler.com
41,2018-05-31,1002,Ashley,Blanchard,1949-04-10,498.08,198.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
821,2020-05-31,1023,Kenneth,Buckley,1965-02-25,503.56,199.0,Florida,12375,Stafford-Miller,Oil and Gas,kenneth.buckley@Stafford.com
59,2019-11-30,1002,Ashley,Blanchard,1949-04-10,502.86,202.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
765,2018-09-30,1022,Karen,Mullen,1954-12-23,506.09,206.0,Pennsylvania,11150,Sanchez PLC,Oil and Gas,karen.mullen@Sanchez.com
256,2018-04-30,1008,Christopher,Perez,1960-11-07,489.55,200.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
889,2020-01-31,1025,Kristin,Bennett,1971-01-29,502.41,204.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
700,2019-04-30,1020,John,Bullock,1994-08-12,495.4,208.0,Florida,11239,"Parks, Miranda and Conway",IT,john.bullock@Parks.io
1639,2019-07-31,1046,Tim,Beasley,1950-08-16,495.94,188.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
558,2019-06-30,1016,James,Ward,1970-01-10,514.7,190.0,Texas,12962,Harrison-Mitchell,Retail,james.ward@Harrison.net
604,2020-04-30,1017,Jesse,Boyd,1980-12-11,494.82,188.0,,14277,"Perry, Turner and Diaz",Education,jesse.boyd@Perry.edu
437,2018-05-31,1013,Fred,Green,1963-01-19,504.67,193.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
537,2020-09-30,1015,Jacqueline,Sanford,1959-08-25,506.84,216.0,New Yoke,11712,Smith Ltd,Retail,jacqueline.sanford@Smith.net
677,2020-05-31,1019,Joel,Byrd,1991-07-04,503.18,199.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
120,2018-12-31,1004,Brian,Young,1961-06-28,504.09,190.0,California,11934,Turner Ltd,Education,brian.young@Turner.edu
1752,2019-12-31,1049,Tyler,Jones,1949-12-23,485.73,200.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
1473,2020-09-30,1041,Sarah,James,1971-05-10,504.72,203.0,New Yoke,93122,Cook-Riddle,Oil and Gas,sarah.james@Cook.net
776,2019-08-31,1022,Karen,Mullen,1954-12-23,498.54,214.0,Pennsylvania,11150,Sanchez PLC,Oil and Gas,karen.mullen@Sanchez.com
1648,2020-04-30,1046,Tim,Beasley,1950-08-16,504.39,196.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
763,2018-07-31,1022,Karen,Mullen,1954-12-23,489.1,200.0,Pennsylvania,11150,Sanchez PLC,Oil and Gas,karen.mullen@Sanchez.com
369,2018-09-30,1011,David,Chavez,1976-03-17,505.85,198.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
170,2020-02-29,1005,Brittany,Dean,1987-10-25,481.04,206.0,Florida,12093,"Scott, Howard and Vaughn",IT,brittany.dean@Scott.io
1038,2020-06-30,1029,Melissa,Kelley,1982-09-22,495.36,197.0,Florida,14491,"Jones, George and Obrien",Retail,melissa.kelley@Jones.net
